#name	chrom	strand	txStart	txEnd
ENSMUST00000006171_at	chr1	-	152297000	152313295
ENSMUST00000111901_at	chr1	-	152297000	152313295
ENSMUST00000074783_at	chr1	-	152409653	152840565
ENSMUST00000077512_at	chr1	-	152410656	152462282
ENSMUST00000097545_at	chr1	-	152720877	152840565
ENSMUST00000086279_at	chr1	-	153214828	153275511
ENSMUST00000064771_at	chr1	-	153214828	153275511
ENSMUST00000111883_at	chr1	-	153214828	153275511
ENSMUST00000086267_at	chr1	+	153418593	153566437
ENSMUST00000097541_at	chr1	+	153418593	153566437
ENSMUST00000111875_at	chr1	+	153418625	153537312
ENSMUST00000059498_at	chr1	+	153602503	153669181
ENSMUST00000121533_at	chr1	-	153737977	153853897
ENSMUST00000044581_at	chr1	-	153739714	153937229
ENSMUST00000044311_at	chr1	+	154247050	154357824
ENSMUST00000111859_at	chr1	-	154363889	154613435
ENSMUST00000027760_at	chr1	-	154364659	154472241
ENSMUST00000111857_at	chr1	-	154365609	154613481
ENSMUST00000027754_at	chr1	+	154654965	154684121
ENSMUST00000043313_at	chr1	+	154802127	154964443
ENSMUST00000042141_at	chr1	-	155302942	155334738
ENSMUST00000004214_at	chr1	-	156239648	156573049
ENSMUST00000027743_at	chr1	+	157005878	157050648
ENSMUST00000111779_at	chr1	+	157005878	157045343
ENSMUST00000111777_at	chr1	+	157005878	157054371
ENSMUST00000027741_at	chr1	-	157122786	157264574
ENSMUST00000111775_at	chr1	-	157126111	157264537
ENSMUST00000111774_at	chr1	-	157129797	157264545
ENSMUST00000035560_at	chr1	+	157405251	157534362
ENSMUST00000097529_at	chr1	+	157405251	157434605
ENSMUST00000080138_at	chr1	+	157405251	157419357
ENSMUST00000078888_at	chr1	-	157783051	157820314
ENSMUST00000015628_at	chr1	-	157923095	158135156
ENSMUST00000121146_at	chr1	-	158185425	158233795
ENSMUST00000119202_at	chr1	-	158185427	158233479
ENSMUST00000072556_at	chr1	-	158185527	158232729
ENSMUST00000079625_at	chr1	-	158584703	158604438
ENSMUST00000122242_at	chr1	-	158585153	158604445
ENSMUST00000027886_at	chr1	-	158738252	158869664
ENSMUST00000063199_at	chr1	-	158738252	158869664
ENSMUST00000078308_at	chr1	-	159070841	159342070
ENSMUST00000097516_at	chr1	-	160641882	160762901
ENSMUST00000045721_at	chr1	-	160744489	160887080
ENSMUST00000076894_at	chr1	+	161162456	161277711
ENSMUST00000097514_at	chr1	+	161544879	161615006
ENSMUST00000111669_at	chr1	+	161667640	161854606
ENSMUST00000040797_at	chr1	+	161667640	161854606
ENSMUST00000028061_at	chr1	-	162004865	162008049
ENSMUST00000014370_at	chr1	-	162133055	162142908
ENSMUST00000028052_at	chr1	-	162149304	162281702
ENSMUST00000028048_at	chr1	-	162602581	162723069
ENSMUST00000064725_at	chr1	+	162917617	162932670
ENSMUST00000111611_at	chr1	-	163018505	163061642
ENSMUST00000068504_at	chr1	-	163018508	163061610
ENSMUST00000117467_at	chr1	-	163018510	163061559
ENSMUST00000070330_at	chr1	-	163917434	164408161
ENSMUST00000086074_at	chr1	-	163917434	164408161
ENSMUST00000028010_at	chr1	-	164883930	164914658
ENSMUST00000077642_at	chr1	+	165709809	165847231
ENSMUST00000027877_at	chr1	+	165709809	165847231
ENSMUST00000086043_at	chr1	+	166053831	166079873
ENSMUST00000027862_at	chr1	+	166237802	166334805
ENSMUST00000043338_at	chr1	-	167104627	167124451
ENSMUST00000111457_at	chr1	-	167108817	167124480
ENSMUST00000043164_at	chr1	+	167231993	167251982
ENSMUST00000111450_at	chr1	+	167232755	167253061
ENSMUST00000027856_at	chr1	-	167259633	167390358
ENSMUST00000111424_at	chr1	-	167805615	167932765
ENSMUST00000027850_at	chr1	-	167805615	167932765
ENSMUST00000111429_at	chr1	-	167805617	167932765
ENSMUST00000085992_at	chr1	-	168028283	168058029
ENSMUST00000038782_at	chr1	-	168131521	168168875
ENSMUST00000074640_at	chr1	+	168931605	169021136
ENSMUST00000027839_at	chr1	-	169156218	169215192
ENSMUST00000111377_at	chr1	+	169619369	169778872
ENSMUST00000028003_at	chr1	+	169619688	169778864
ENSMUST00000064438_at	chr1	-	170088862	170361635
ENSMUST00000072863_at	chr1	-	170113703	170361635
ENSMUST00000111368_at	chr1	-	171428064	171461595
ENSMUST00000028000_at	chr1	-	171428442	171461559
ENSMUST00000111363_at	chr1	-	171428919	171461559
ENSMUST00000111350_at	chr1	-	172072133	172105011
ENSMUST00000027981_at	chr1	-	172072133	172105011
ENSMUST00000111351_at	chr1	-	172072133	172105011
ENSMUST00000082106_at	chr1	-	172248602	172487241
ENSMUST00000027974_at	chr1	-	172634587	172797902
ENSMUST00000075469_at	chr1	+	173144100	173148975
ENSMUST00000005820_at	chr1	+	173144100	173148975
ENSMUST00000111328_at	chr1	+	173144151	173148975
ENSMUST00000006579_at	chr1	+	173275839	173288204
ENSMUST00000042302_at	chr1	+	173770734	173816561
ENSMUST00000111263_at	chr1	-	173931090	173958575
ENSMUST00000085894_at	chr1	+	174451269	174476001
ENSMUST00000038495_at	chr1	+	174628196	174968506
ENSMUST00000042228_at	chr1	-	175706655	175872623
ENSMUST00000000266_at	chr1	-	175892702	175912875
ENSMUST00000080831_at	chr1	+	176029590	176030538
ENSMUST00000085858_at	chr1	+	176431955	176752198
ENSMUST00000030039_at	chr1	+	176431955	176752198
ENSMUST00000055294_at	chr1	-	176763915	176851950
ENSMUST00000111184_at	chr1	-	176989347	177201046
ENSMUST00000097459_at	chr1	-	176989866	177083362
ENSMUST00000027809_at	chr1	-	177592557	177622721
ENSMUST00000094288_at	chr1	+	177628723	177745494
ENSMUST00000027807_at	chr1	+	177697168	177745862
ENSMUST00000027805_at	chr1	+	177697168	177745862
ENSMUST00000065967_at	chr1	-	177892436	178205443
ENSMUST00000111167_at	chr1	-	177893842	178144073
ENSMUST00000027785_at	chr1	+	178744790	178950568
ENSMUST00000116485_at	chr1	+	178744790	179045281
ENSMUST00000056773_at	chr1	+	178744994	178792176
ENSMUST00000081961_at	chr1	+	178744994	178802270
ENSMUST00000019843_at	chr1	-	178950217	179178898
ENSMUST00000111159_at	chr1	-	178952246	179188334
ENSMUST00000111160_at	chr1	-	178952246	179178898
ENSMUST00000016105_at	chr1	-	179693308	179726640
ENSMUST00000111149_at	chr1	+	179921566	180102835
ENSMUST00000094273_at	chr1	+	179921641	179978422
ENSMUST00000061914_at	chr1	+	180459255	180646631
ENSMUST00000027771_at	chr1	+	180728568	180862986
ENSMUST00000040706_at	chr1	+	181476570	181557602
ENSMUST00000097453_at	chr1	+	181890602	182093287
ENSMUST00000111117_at	chr1	+	181890715	182095734
ENSMUST00000097452_at	chr1	+	181890907	182092297
ENSMUST00000111116_at	chr1	+	181890907	181971031
ENSMUST00000076687_at	chr1	+	181891240	182092297
ENSMUST00000097450_at	chr1	+	181891240	182095733
ENSMUST00000070181_at	chr1	+	182260606	182353790
ENSMUST00000085804_at	chr1	+	182571280	182611620
ENSMUST00000085803_at	chr1	+	182571280	182620649
ENSMUST00000036329_at	chr1	-	183107491	183141568
ENSMUST00000027795_at	chr1	+	183282760	183390755
ENSMUST00000005003_at	chr1	-	183746673	183772483
ENSMUST00000111025_at	chr1	-	183835643	183949792
ENSMUST00000078719_at	chr1	-	183835643	183949792
ENSMUST00000111003_at	chr1	-	184397392	184447614
ENSMUST00000068505_at	chr1	-	184397392	184447614
ENSMUST00000085724_at	chr1	+	184695036	184825785
ENSMUST00000048739_at	chr1	+	184695036	184825785
ENSMUST00000048655_at	chr1	+	185858324	185899429
ENSMUST00000027929_at	chr1	-	186721481	186823358
ENSMUST00000069652_at	chr1	+	187028120	187107986
ENSMUST00000027916_at	chr1	+	187156027	187181656
ENSMUST00000110965_at	chr1	+	187156058	187180660
ENSMUST00000116478_at	chr1	+	187161991	187180660
ENSMUST00000045288_at	chr1	-	188447528	188529868
ENSMUST00000085692_at	chr1	-	188448986	188529169
ENSMUST00000027908_at	chr1	-	188872284	189039344
ENSMUST00000110945_at	chr1	-	188959171	189039300
ENSMUST00000110943_at	chr1	+	189039417	189175306
ENSMUST00000065573_at	chr1	+	189039417	189175306
ENSMUST00000027906_at	chr1	+	189821737	190038763
ENSMUST00000110938_at	chr1	+	189821746	190038763
ENSMUST00000060479_at	chr1	+	190086912	190788920
ENSMUST00000027905_at	chr1	+	190086912	190788807
ENSMUST00000079451_at	chr1	-	191031809	191166967
ENSMUST00000110920_at	chr1	-	191031815	191167711
ENSMUST00000027900_at	chr1	-	191464494	191511965
ENSMUST00000097442_at	chr1	+	191552146	191700568
ENSMUST00000027898_at	chr1	+	191610511	191700574
ENSMUST00000027899_at	chr1	+	191610550	191693951
ENSMUST00000056178_at	chr1	-	192573907	192735613
ENSMUST00000061611_at	chr1	-	192597471	192735613
ENSMUST00000062296_at	chr1	-	192619947	192735649
ENSMUST00000097440_at	chr1	-	192622838	192735613
ENSMUST00000067976_at	chr1	-	193175859	193220920
ENSMUST00000110885_at	chr1	-	193175859	193220919
ENSMUST00000110855_at	chr1	+	193541712	193608134
ENSMUST00000027932_at	chr1	+	193541901	193602492
ENSMUST00000110856_at	chr1	+	193542267	193603856
ENSMUST00000094180_at	chr1	+	193542392	193602492
ENSMUST00000110852_at	chr1	-	193717958	193731354
ENSMUST00000069573_at	chr1	-	193723848	193731406
ENSMUST00000085573_at	chr1	-	193821310	193916449
ENSMUST00000110844_at	chr1	+	194014665	194334040
ENSMUST00000078470_at	chr1	+	194014753	194334040
ENSMUST00000044190_at	chr1	-	194336709	194597215
ENSMUST00000097435_at	chr1	-	194376455	194597407
ENSMUST00000085565_at	chr1	-	194453468	194597407
ENSMUST00000110841_at	chr1	-	194478841	194513234
ENSMUST00000016344_at	chr1	-	194723500	194813534
ENSMUST00000016315_at	chr1	+	195128219	195170071
ENSMUST00000085541_at	chr1	+	195128219	195170071
ENSMUST00000027952_at	chr1	+	196446022	196643047
ENSMUST00000016637_at	chr1	-	196868093	196918442
ENSMUST00000043104_at	chr1	-	196963004	197002909
ENSMUST00000082321_at	chr1	-	196963004	197002909
ENSMUST00000027917_at	chr1	-	196965530	197002804
ENSMUST00000082908_at	chr1	+	3092096	3092206
ENSMUST00000097833_at	chr1	+	3670235	3671871
ENSMUST00000027032_at	chr1	-	4334223	4350473
ENSMUST00000115540_at	chr1	-	4334577	4350473
ENSMUST00000027035_at	chr1	-	4481008	4486494
ENSMUST00000116652_at	chr1	-	4481470	4487435
ENSMUST00000082442_at	chr1	+	4519097	4519204
ENSMUST00000045689_at	chr1	-	4764532	4775790
ENSMUST00000115538_at	chr1	-	4766461	4775790
ENSMUST00000027036_at	chr1	+	4797942	4836817
ENSMUST00000115529_at	chr1	+	4797991	4835433
ENSMUST00000119612_at	chr1	+	4797991	4835433
ENSMUST00000078030_at	chr1	-	4870129	4870732
ENSMUST00000027038_at	chr1	+	5578573	5592947
ENSMUST00000044180_at	chr1	-	5906384	5907374
ENSMUST00000097832_at	chr1	-	6204692	6205373
ENSMUST00000027040_at	chr1	+	6204742	6265656
ENSMUST00000061280_at	chr1	+	7079230	7163707
ENSMUST00000097828_at	chr1	+	7156541	7160178
ENSMUST00000029124_at	chr1	+	7167819	7168140
ENSMUST00000104056_at	chr1	+	7255883	7256013
ENSMUST00000067345_at	chr1	+	7488079	7488381
ENSMUST00000102214_at	chr1	-	8578695	8578805
ENSMUST00000119877_at	chr1	-	8782003	8782243
ENSMUST00000102181_at	chr1	+	8806218	8806328
ENSMUST00000083691_at	chr1	+	9448750	9448853
ENSMUST00000072079_at	chr1	+	9535538	9537531
ENSMUST00000027044_at	chr1	+	9538168	9566815
ENSMUST00000121942_at	chr1	+	9564628	9565730
ENSMUST00000088671_at	chr1	+	9564656	9565730
ENSMUST00000088666_at	chr1	+	9591500	9617205
ENSMUST00000088658_at	chr1	-	9658917	9690290
ENSMUST00000115468_at	chr1	-	9658917	9690290
ENSMUST00000057438_at	chr1	-	9713279	9738463
ENSMUST00000063059_at	chr1	-	9792274	9792634
ENSMUST00000052843_at	chr1	+	9898718	9912608
ENSMUST00000118098_at	chr1	+	9901394	9910896
ENSMUST00000083010_at	chr1	-	9932543	9932630
ENSMUST00000097824_at	chr1	-	9951004	9951205
ENSMUST00000083151_at	chr1	-	9999894	9999998
ENSMUST00000027050_at	chr1	-	10014914	10028026
ENSMUST00000088641_at	chr1	+	10028298	10056956
ENSMUST00000117415_at	chr1	+	10028342	10057199
ENSMUST00000118263_at	chr1	+	10029853	10058057
ENSMUST00000122156_at	chr1	+	10029853	10058414
ENSMUST00000119714_at	chr1	+	10029865	10057183
ENSMUST00000088615_at	chr1	-	10127653	10222575
ENSMUST00000118350_at	chr1	-	10544178	10545634
ENSMUST00000083101_at	chr1	-	10545634	10545741
ENSMUST00000119252_at	chr1	+	10685203	10685695
ENSMUST00000104130_at	chr1	-	11124191	11124319
ENSMUST00000115412_at	chr1	+	11404192	11527788
ENSMUST00000083035_at	chr1	+	12365016	12365123
ENSMUST00000092507_at	chr1	+	13052234	13052429
ENSMUST00000027068_at	chr1	-	13554782	13579945
ENSMUST00000088542_at	chr1	+	13658851	13691804
ENSMUST00000104180_at	chr1	-	13764414	13764545
ENSMUST00000027062_at	chr1	-	14743426	14746047
ENSMUST00000067599_at	chr1	+	14745534	14748454
ENSMUST00000121569_at	chr1	-	14829949	14830237
ENSMUST00000088533_at	chr1	-	14829949	14830237
ENSMUST00000121367_at	chr1	+	14855152	14856046
ENSMUST00000071523_at	chr1	+	14855152	14856046
ENSMUST00000041447_at	chr1	-	14862728	14908943
ENSMUST00000077911_at	chr1	+	15057113	15057692
ENSMUST00000086739_at	chr1	-	15258879	15259878
ENSMUST00000104189_at	chr1	+	15747912	15748044
ENSMUST00000027057_at	chr1	+	15795738	15833509
ENSMUST00000093770_at	chr1	+	15795738	15833509
ENSMUST00000088510_at	chr1	-	16056057	16083406
ENSMUST00000115367_at	chr1	-	16056059	16071293
ENSMUST00000058437_at	chr1	-	16091384	16094483
ENSMUST00000115360_at	chr1	-	16334278	16365476
ENSMUST00000115359_at	chr1	-	16450396	16509317
ENSMUST00000117146_at	chr1	-	16559862	16609570
ENSMUST00000097819_at	chr1	-	16560642	16592927
ENSMUST00000027075_at	chr1	-	16571945	16593796
ENSMUST00000065373_at	chr1	+	16655271	16668356
ENSMUST00000026881_at	chr1	+	16678513	16699686
ENSMUST00000067309_at	chr1	-	16986749	16987054
ENSMUST00000026879_at	chr1	+	17135477	17154329
ENSMUST00000088476_at	chr1	+	17591984	17617901
ENSMUST00000095075_at	chr1	+	17717497	17756288
ENSMUST00000026876_at	chr1	-	18105271	18135983
ENSMUST00000115340_at	chr1	-	18105284	18127132
ENSMUST00000115344_at	chr1	-	18105680	18135983
ENSMUST00000115339_at	chr1	-	18105682	18135983
ENSMUST00000095074_at	chr1	-	18200133	18213645
ENSMUST00000097818_at	chr1	-	18226553	18227524
ENSMUST00000088463_at	chr1	-	18241060	18255219
ENSMUST00000097817_at	chr1	-	18250604	18255219
ENSMUST00000073196_at	chr1	-	19143390	19144047
ENSMUST00000027059_at	chr1	+	19198994	19228815
ENSMUST00000064976_at	chr1	+	19202134	19228815
ENSMUST00000122719_at	chr1	-	19503935	19504000
ENSMUST00000116935_at	chr1	-	19911390	19911480
ENSMUST00000093665_at	chr1	-	20434891	20434993
ENSMUST00000095072_at	chr1	-	20596522	20608145
ENSMUST00000083625_at	chr1	+	20669090	20669163
ENSMUST00000083546_at	chr1	+	20672849	20672968
ENSMUST00000027061_at	chr1	+	20720985	20724577
ENSMUST00000039046_at	chr1	-	20767231	20774351
ENSMUST00000053266_at	chr1	-	20793095	20810306
ENSMUST00000068880_at	chr1	+	20880697	20929632
ENSMUST00000104126_at	chr1	-	20905490	20905621
ENSMUST00000037998_at	chr1	-	20991477	21069306
ENSMUST00000027065_at	chr1	+	21208709	21220246
ENSMUST00000027064_at	chr1	+	21208709	21219679
ENSMUST00000061136_at	chr1	+	21262483	21262990
ENSMUST00000034901_at	chr1	-	21275326	21288208
ENSMUST00000082032_at	chr1	-	21275326	21288393
ENSMUST00000088407_at	chr1	+	21339994	21342280
ENSMUST00000070223_at	chr1	+	21358411	21359823
ENSMUST00000119064_at	chr1	-	21502013	21503137
ENSMUST00000073179_at	chr1	-	23108608	23109070
ENSMUST00000097807_at	chr1	-	23262825	23263245
ENSMUST00000083471_at	chr1	+	23279107	23279178
ENSMUST00000083633_at	chr1	+	23298539	23298623
ENSMUST00000027343_at	chr1	-	23373262	23390014
ENSMUST00000027338_at	chr1	-	24002784	24012471
ENSMUST00000027337_at	chr1	-	24018521	24093413
ENSMUST00000097806_at	chr1	-	24018521	24093413
ENSMUST00000084261_at	chr1	+	24184543	24246196
ENSMUST00000104275_at	chr1	-	24555679	24555816
ENSMUST00000088336_at	chr1	-	24619242	24619539
ENSMUST00000105091_at	chr1	-	24621346	24621490
ENSMUST00000119680_at	chr1	+	25280574	25281018
ENSMUST00000082976_at	chr1	-	25336289	25336396
ENSMUST00000122791_at	chr1	+	25507919	25508019
ENSMUST00000064487_at	chr1	+	25887501	25888723
ENSMUST00000083191_at	chr1	-	27015947	27016066
ENSMUST00000122766_at	chr1	+	27130447	27130557
ENSMUST00000122295_at	chr1	-	28857082	28859566
ENSMUST00000081488_at	chr1	+	28994879	28995185
ENSMUST00000082499_at	chr1	-	29337808	29337920
ENSMUST00000116975_at	chr1	+	29358324	29358424
ENSMUST00000116741_at	chr1	-	29418119	29418215
ENSMUST00000103885_at	chr1	+	30042778	30042888
ENSMUST00000065469_at	chr1	-	30775398	30776806
ENSMUST00000088310_at	chr1	-	30859186	30920101
ENSMUST00000046443_at	chr1	-	30870415	30887316
ENSMUST00000027232_at	chr1	-	30998436	31006600
ENSMUST00000076587_at	chr1	-	30999735	31006602
ENSMUST00000062560_at	chr1	+	31233279	31261569
ENSMUST00000027230_at	chr1	+	31279683	31281132
ENSMUST00000104476_at	chr1	-	31316437	31316564
ENSMUST00000095050_at	chr1	+	31672835	31673507
ENSMUST00000117896_at	chr1	+	31792900	31793737
ENSMUST00000082754_at	chr1	-	32269977	32270084
ENSMUST00000050429_at	chr1	-	32576407	32577844
ENSMUST00000088296_at	chr1	-	32602235	32602979
ENSMUST00000105090_at	chr1	-	32730529	32730574
ENSMUST00000110803_at	chr1	+	33157732	33158194
ENSMUST00000083289_at	chr1	+	33350520	33350629
ENSMUST00000083326_at	chr1	+	33479577	33479683
ENSMUST00000051203_at	chr1	+	33726687	33727557
ENSMUST00000088287_at	chr1	+	33776740	33798342
ENSMUST00000115174_at	chr1	+	33777252	33797554
ENSMUST00000044691_at	chr1	-	33802330	33814616
ENSMUST00000115167_at	chr1	-	33817316	33871421
ENSMUST00000019861_at	chr1	-	33818597	33871272
ENSMUST00000115164_at	chr1	-	33824463	33871272
ENSMUST00000044455_at	chr1	-	33858964	33871272
ENSMUST00000117459_at	chr1	-	33892966	33895525
ENSMUST00000044356_at	chr1	-	33892966	33895525
ENSMUST00000122557_at	chr1	-	34038243	34038347
ENSMUST00000027309_at	chr1	+	34217256	34239881
ENSMUST00000115092_at	chr1	-	34428990	34460294
ENSMUST00000042493_at	chr1	-	34493522	34496189
ENSMUST00000027303_at	chr1	+	34496716	34501800
ENSMUST00000097783_at	chr1	+	34503603	34504399
ENSMUST00000027302_at	chr1	+	34516590	34530620
ENSMUST00000027299_at	chr1	+	34555274	34559907
ENSMUST00000027298_at	chr1	+	34592492	34601156
ENSMUST00000047840_at	chr1	-	34609175	34617788
ENSMUST00000062557_at	chr1	-	34636068	34636458
ENSMUST00000052670_at	chr1	+	34636571	34647783
ENSMUST00000054582_at	chr1	+	34779928	34780877
ENSMUST00000095043_at	chr1	+	34788959	34850194
ENSMUST00000047534_at	chr1	-	34870065	34899895
ENSMUST00000115060_at	chr1	+	34906803	34934383
ENSMUST00000027297_at	chr1	+	34906803	34936430
ENSMUST00000104043_at	chr1	-	35235800	35235929
ENSMUST00000082667_at	chr1	+	35818446	35818551
ENSMUST00000088174_at	chr1	+	36125244	36163289
ENSMUST00000046875_at	chr1	-	36200330	36301121
ENSMUST00000056946_at	chr1	-	36321446	36330270
ENSMUST00000046406_at	chr1	+	36364595	36379820
ENSMUST00000097779_at	chr1	+	36364598	36377371
ENSMUST00000116629_at	chr1	+	36364598	36377371
ENSMUST00000115032_at	chr1	+	36364598	36379833
ENSMUST00000115031_at	chr1	+	36364598	36377916
ENSMUST00000097778_at	chr1	+	36364598	36377371
ENSMUST00000115029_at	chr1	+	36364613	36379833
ENSMUST00000115030_at	chr1	+	36368722	36377371
ENSMUST00000115018_at	chr1	-	36392574	36426026
ENSMUST00000010597_at	chr1	-	36392574	36426026
ENSMUST00000078633_at	chr1	+	36466235	36478955
ENSMUST00000115011_at	chr1	-	36480030	36502116
ENSMUST00000001171_at	chr1	-	36480031	36502084
ENSMUST00000115008_at	chr1	-	36480031	36502084
ENSMUST00000045383_at	chr1	+	36528464	36565586
ENSMUST00000115001_at	chr1	+	36575816	36584884
ENSMUST00000054665_at	chr1	-	36587378	36592574
ENSMUST00000045120_at	chr1	-	36587378	36592574
ENSMUST00000001172_at	chr1	-	36595984	36604061
ENSMUST00000114991_at	chr1	-	36605486	36615194
ENSMUST00000027295_at	chr1	-	36605486	36614402
ENSMUST00000114992_at	chr1	-	36605486	36615194
ENSMUST00000114990_at	chr1	-	36605486	36614371
ENSMUST00000114995_at	chr1	-	36605499	36614371
ENSMUST00000114986_at	chr1	-	36619540	36646222
ENSMUST00000027294_at	chr1	-	36619543	36650177
ENSMUST00000104746_at	chr1	+	36720809	36720884
ENSMUST00000081180_at	chr1	+	36748424	36750230
ENSMUST00000043951_at	chr1	-	36756050	36766802
ENSMUST00000070299_at	chr1	+	36835846	36839429
ENSMUST00000114944_at	chr1	+	36968171	36975575
ENSMUST00000116168_at	chr1	-	37014737	37015362
ENSMUST00000090272_at	chr1	-	37014774	37015272
ENSMUST00000093691_at	chr1	+	37062283	37062402
ENSMUST00000027288_at	chr1	+	37276105	37320228
ENSMUST00000027287_at	chr1	+	37356737	37466286
ENSMUST00000114933_at	chr1	+	37426065	37461284
ENSMUST00000058307_at	chr1	+	37426065	37461284
ENSMUST00000116141_at	chr1	-	37474620	37474944
ENSMUST00000027285_at	chr1	+	37487014	37495969
ENSMUST00000114925_at	chr1	+	37487041	37495829
ENSMUST00000118059_at	chr1	+	37487046	37495832
ENSMUST00000042161_at	chr1	-	37500961	37593258
ENSMUST00000114901_at	chr1	-	37892098	37921924
ENSMUST00000041621_at	chr1	+	37929050	37934232
ENSMUST00000027257_at	chr1	-	37935734	37947190
ENSMUST00000027256_at	chr1	+	37947397	37955180
ENSMUST00000078307_at	chr1	-	37962767	37973338
ENSMUST00000072243_at	chr1	-	38044238	38054050
ENSMUST00000027252_at	chr1	+	38054854	38112424
ENSMUST00000039612_at	chr1	-	38851353	38878060
ENSMUST00000088029_at	chr1	+	38995993	39007123
ENSMUST00000027247_at	chr1	+	39044661	39053482
ENSMUST00000086535_at	chr1	+	39424756	39428211
